text,label
"“物联网”等新热点专业落户黑龙江四大高校 本报讯 记者 刘梦新 日前,教育部下发了《关于公布同意设置的高等学校战略性新兴产业相关本科新专业名单的通知》,哈工大软件学院申报的“工程”、材料学院申报的“光电子材料与器件”和化工学院申报的“能源化学工程”3个本科新专业获批。 据了解,教育部此次共批准了140个战略性新兴产业本科专业,目的是重点培养物联网、互联网、绿色经济、低碳经济、环保技术、生物医药等关系到未来环境和人类生活的国家战略性新兴产业发展所需的高素质专门人才。从新增专业看,",教育
"适当增配大盘风格基金 目前市场指数在3000点附近持续徘徊,建议投资者在基金的大类资产配置上,继续采取相对平衡的策略,以使组合能随市场的变化而进退自如。具体建议如下:积极型投资者可以配置30%的主动型股票型和混合型基金 偏积极型品种 ,30%的主动型股票型和混合型基金 偏平衡型品种 ,10%的指数型基金,10%的QDII基金,20%的债券型基金;稳健型投资者可以配置20%的主动型股票型和混合型基金 偏积极型品种 ,25%的主动型股票型和混合型基金 偏平衡型品",财经
"省政府500万悬赏建业登顶 球员遗憾主场放跑国安 特约记者刘爽郑州报道 联赛进入最后一周,冠军的争夺只剩下90分钟,理论上还有夺冠机会的河南建业队在主教练唐尧东的带领下静心在中牟基地备战,他们将于周四晚上前往深圳客场。虽然能否夺冠要看国安的联赛,但建业上下却不愿意放弃这百分之一的机会。河南省政府也是开出巨奖激励前线将士的士气。据悉,如果最终夺冠,政府将额外奖励队伍500万。 赛季初目标定位保十争八的建业能打到这个份上,所有人都没有想到。随着球队的成绩越来越出色,足球在河南越来越热,省委",体育
"湖南高考首日平稳有序 成绩6月26日公布 昨日是今年高考 微博 的第一天,正在紧锣密鼓建设地铁工程的长沙,考生们几乎全部准时进入考场参考。 湘西凤凰县考点考前被暴雨淹坏,但当地干部师生紧急抢修和清理,确保了考试顺利进行。 昨日下午,省委副书记梅克保在高考考点和省考试考务指挥中心查看学生参考情况。梅克保提出“四防一确保”的要求,湖南气候复杂,湘中湘南下大雨,长沙等地气温高,还有的地方遭受着干旱考验,存在防涝、保电等复杂情况,所以要防异常天气,有充分的预案;二要防作弊;三防突发事故",教育
"青岛初中生仅5成能升普高 中考比高考更残酷 6月8日高考继续进行,记者在考点采访时发现,高考生们越来越放松了,至于放松的原因,则是高考招生录取率的提高。6月11日,青岛市另一场考试中考也将拉开大幕。据悉,中考将只有一半的学生能进入普通高中,将来有参加普通高考的资格。对此有些家长不禁紧张起来:这样看来,中考岂不是比高考更“残酷”?为什么中考要这么严?市教育局相关负责人对此进行了解释。 A 现象 高考生越来越轻松 6月8日,高考第二天。与往年相比,今年的高考生更加从容,也更加轻松。",教育
"安徽省考试院放松别伤身 志愿早掂量 2010全国高考报道媒体联盟:《安徽商报》联合新浪教育同步报道 经过12年寒窗苦读的考生,终于可以在高考后放松一下了。今年我省所有批次都实行知分填报志愿,考生也不需要估分。最近这几天,考生完全可以卸下所有的紧张、疲劳,好好放松一下。省考试院也提醒考生,考后放松张弛有度,适当准备志愿填报。 考生在放松自我的同时,要把握一定的度,要注意休息,不要通宵达旦,不能以损坏身体为代价;要注意安全,防止出现人身意外伤害事故。不要轻易到河里、池塘里游泳",教育
"基金首季亏损359亿 QDII赚8亿反遭赎回60亿份 理财周报见习记者 陈强/整理 今年首季基金亏损359亿元规模缩水千亿 截至4月25日,61家基金公司旗下802只基金一季报全部披露完毕。数据显示,在大盘指数上涨的情况下,公募基金亏损359.83亿元,超9成基金报亏。今年一季度,沪深300指数和上证指数分别上涨3.04%和4.27%,而中小板指和创业板指分别下跌了6.32%和11.37%。今年一季度,嘉实基金、汇添富基金和华商基金分别亏损39.74亿元、28.58亿元和26.58亿元,位",财经
"交行出台房贷细则 首套房利率7折首付两成 在农行、交行公布房贷新政细则后,虽然其他银行并未如“雨后春笋”般跟进,但目前可以确定的是,在房贷细则的制定上,目前各家银行已普遍进入了各分行本地化总行“指导意见”的阶段。 交行3日出台的细则规定,对于新增客户首次贷款购买普通自住房,可首付20%,利率最高优惠至0.7倍。关于存量客户的房贷利率是否调整,交行正在研究制定政策。而在此之前,光大和招行的房贷细则先行出炉,但其后两家银行却明确向《每日经济新闻》予以否认。他们表示,目前总行的确已将",财经
"欧佩克再度下调今明两年世界原油需求预期 新华网维也纳11月17日电 记者刘钢 欧佩克17日发表月度报告说,受金融危机等因素影响,预计今明两年世界原油日均需求量均将低于该组织此前的预期。 欧佩克在其11月份原油市场月度报告中说,2008年世界原油日均需求量预计为8619万桶,低于该组织此前预期的8645万桶;2009年世界原油日均需求量预计为8668万桶,低于该组织此前预期的8721万桶。 报告同时说,2008年国际市场对欧佩克原油的日均需求量预计为3180万桶,2009年预计",财经
"武汉艺术小人才选拔 中考或可优录政策未定 楚天金报 微博 讯 金报讯 记者郭会桥 见习记者徐伯行报道:“艺术小人才比赛何时开始报名?获得市级奖励,在2012年中招能享哪些优录?”昨日,在金报中考家长群 群号:116055329 里,武汉一些家长向记者咨询。记者采访教育主管部门获悉,从本月起,武汉市部分区区级艺术小人才比赛开始报名,获奖者将有资格进入2012年市级艺术小人才比赛。 目前,武汉市各区的艺术小人才区级选拔报名已全面启动。其中,?口区体卫艺站要求:学生可先到学校报名,截",教育
"时评:报高职同班同学最好别扎堆 高职志愿填报在即,有些高中的同班同学商量着报考同一所学校的同一个专业,希望以后能继续在一起。笔者认为,这样扎堆儿报考是不理性的。 新环境能认识新朋友,为今后积攒人脉。虽然有的考生和老朋友关系好,不愿接受分离在即的事实,但进入一个新的集体,你同样可以找到知心朋友,并不会觉得孤单。老朋友即便不在一起,也不用难过,常联系就能让友谊常新。何况结识越多的朋友越能积聚人脉,为今后发展做铺垫。 扎堆儿报考容易落榜。有些考生听说某校某专业不错,就约好十",教育
"2009年广东东莞中考招125个“公费”班 图 东莞市中招办提醒,考生填报志愿结束校对完毕后,由报名单位统一打印《志愿表》,《志愿表》一经签名确认,有关志愿信息不得更改。凡不按时间和要求完成,影响志愿信息资料录入、上交的由考生本人负责。 填报志愿 录取第二志愿比第一志愿高5 30分 根据东莞中招办招生及录取办法,今年各高中学校招生录取志愿批次分为四批,考生应按批次顺序填报志愿。考生在填报志愿时,第一批录取学校可以填报三个志愿,第二批录取学校可以填报四个志愿,第三批录取学校可以填报两个",教育
"临近年关 未赚钱私募放手一搏 产品净值做到历史新高,才能给投资者一个交代,也才能给自己发“年终奖”。 文/《投资与理财》记者 叶辉 临近年关,不少阳光私募开始冲业绩。尤其是2008年没赚到钱的私募和今年业绩不好的私募,近期突然开始发力。 11月股市历经了3天的大跌,然而沪深300指数仍然上涨了7.05%。私募排排网统计的340个阳光私募 非结构化产品 ,11月的平均收益率为6.46%,稍微跑输大盘。业绩跑赢大盘的产品共有145个,比例为42.65%,不过也有20只产",财经
"医院拒绝提供非紧急护理 澳留学生争取平等权利 中新网 微博 10月20日电 据澳大利亚新快网报道,医疗护理成为在澳留学生要争取的一个平等权利。因为此前有一家布里斯班的医院,拒绝为留学 微博 生提供非紧急的妇产科护理。而有报道指,其它州的公立医院也有相关的限制。 皇家布里斯班女子医院 Royal Brisbane and Women s Hospital 禁止为这些“没资格的病人”提供产科及妇科护理。这些不符合资格的病人包括了留学生,不管他们是否有购买医疗保险。 院方在今年8月12日",教育
"法国跑车确定手术缺阵三月 小牛变阵计划因此延后 新浪体育讯 北京时间8月10日消息,据ESPN报道,达拉斯小牛后卫罗德里格-布博瓦最终选择手术治疗他的脚伤,他也将因此缺阵3个月左右。 日前,小牛后卫布博瓦表示他将在美国时间本周五接受手术,以修复他的左脚第五跖骨骨裂的伤患。他的左脚骨裂处将会被植入钢钉固定,而布博瓦也将因此缺阵二到三个月。 “我们需要做出正确的选择,确保伤势不会复发,”小牛篮球运营部总裁唐尼-尼尔森说,“复出的时间需要视愈合过程而定。如果布博瓦的伤完全好了,我们就会让他",体育
"西安交通大学2010年普通本科分省招生计划 新浪教育讯 西安交通大学本科招生网近日公布了2010年分省招生计划,特别搜集整理以方便考生阅读,详细内容如下: 点击查询西安交通大学2010年分省招生计划",教育
