label,category,text,text_processed
0,体育,"FIFA排名:巴西美洲杯出局仍上升 乌拉圭狂飙13位 新浪体育讯 北京时间7月27日下午,国际足联 FIFA 公布了最新一期的各国国家队排名,刚刚夺得了美洲杯冠军的乌拉圭排名猛串13位,一下子跃居到了世界前五。而西班牙、荷兰、德国和巴西高居前四位。 在过去的一个月中,世界排名前20的诞生了两匹大黑马,乌拉圭和智利两国的排名分别提升了13位和16位,势头迅猛,而除此之外前20强几乎没有什么变动,欧洲三强英格兰、葡萄牙和意大利分居六至八名,而法国则继续尴尬的排在第15位。 中国队的排名较上个月",FIFA 排名 巴西 美洲杯 出局 上升 乌拉圭 狂飙 13 新浪 体育讯 北京 时间 27 下午 国际足联 FIFA 公布 最新 一期 各国 国家队 排名 刚刚 夺得 美洲杯 冠军 乌拉圭 排名 猛串 13 一下子 跃居 世界 前五 西班牙 荷兰 德国 巴西 高居 四位 过去 一个月 世界排名 20 诞生 两匹 黑马 乌拉圭 智利 两国 排名 分别 提升 13 16 势头 迅猛 除此之外 20 几乎 没有 什么 变动 欧洲 三强 英格兰 葡萄牙 意大利 分居 六至 八名 法国 继续 尴尬 15 中国队 排名 上个月
3,教育,"揭四种招生惯用诈骗伎俩 提醒考生家长不要上当 随着高考录取工作进入高峰,一些不法之徒,开始利用考生与家长求学心切的心理进行诈骗犯罪活动。7月19日,省录取场有关负责人提醒考生家长不要上当,要从正规途径获取录取信息。 昨日,成都外国语学校一高分考生告诉记者,他前两天接到3个电话,都是自称三本院校打来的,说他被那些学校录取了,“真是遇见 ‘李鬼’了,我的分数上了一本线的。” 湖南长沙2011级高考生唐柳 化名 报考了四川师范大学播音主持艺术专业。7月17日,唐柳的爸爸接到一男子的电话,",四种 招生 惯用 诈骗 伎俩 提醒 考生 家长 不要 上当 随着 高考 录取 工作 进入 高峰 不法之徒 开始 利用 考生 家长 求学 心切 心理 诈骗 犯罪活动 19 录取 负责人 提醒 考生 家长 不要 上当 正规 途径 获取 录取 信息 昨日 成都 外国语 学校 高分 考生 告诉 前两天 接到 电话 自称 三本 院校 打来 那些 学校 录取 真是 遇见 李鬼 分数 一本 湖南 长沙 2011 考生 唐柳 化名 报考 四川 师范大学 播音 主持 艺术 专业 17 唐柳 爸爸 接到 男子 电话
2,财经,"基金逾4000亿后备资金可入市 早报记者 柯智华 据Wind资讯统计,截至二季末,偏股型基金共有逾4000亿元资金可随时入市。 在Wind统计的259只股票型基金中,截至二季末,其资产规模总值为6515.79亿元。从各只基金的持仓比例来看,其投资股票之外的资金总额高达2197亿元。而混合型基金是投资股票的另一主要主体,截至二季末,混合型基金持股的总市值为4421.68亿元。因此,其投资股票之外的资产总额亦超过2000亿元。 由此可见,偏股型基金其投资股票之外的资产即超",基金 4000 后备 资金 入市 早报 柯智华 Wind 资讯 统计 截至 二季 偏股 型基金 共有 4000 亿元 资金 随时 入市 Wind 统计 259 股票 型基金 截至 二季 资产 规模 总值 6515.79 亿元 基金 持仓 比例 来看 投资 股票 之外 资金 总额 高达 2197 亿元 混合型 基金 投资 股票 主要 主体 截至 二季 混合型 基金 持股 市值 4421.68 亿元 因此 投资 股票 之外 资产 总额 超过 2000 亿元 由此可见 偏股 型基金 投资 股票 之外 资产 即超
0,体育,"世锦赛男台英国天才神奇夺冠 邱波最后一跳丢金 新浪体育讯 北京时间7月22日凌晨,第13届世界游泳锦标赛跳水项目的比赛在意大利罗马结束了第五天的较量。在竞争最为激烈的男子单人10米台比赛中,五跳过后还领先的中国小将邱波在最后一跳中出现重大失误痛失金牌以总成绩532.20分屈居亚军,英国的戴利后来居上以7.65分的优势力压邱波摘得金牌,周吕鑫则以530.55分排名第三位。 男子单人10米台决赛入围的12名选手中有多人都具备冲击奖牌的实力,澳大利亚的奥运会冠军马修-米查姆、英国跳水神童",世锦赛 男台 英国 天才 神奇 夺冠 邱波 最后 一跳 丢金 新浪 体育讯 北京 时间 22 凌晨 13 世界 游泳 锦标赛 跳水 项目 比赛 意大利 罗马 结束 第五天 较量 竞争 最为 激烈 男子 单人 10 比赛 五跳 过后 领先 中国 小将 邱波 最后 一跳 出现 重大 失误 痛失 金牌 总成绩 532.20 屈居亚军 英国 戴利 后来居上 7.65 优势 力压 邱波 摘得 金牌 周吕鑫 530.55 排名 第三位 男子 单人 10 决赛 入围 12 选手 中有 具备 冲击 奖牌 实力 澳大利亚 奥运会 冠军 马修 查姆 英国 跳水 神童
0,体育,"新帅未出炉薪酬先曝光 年薪50万集训每天津贴千元 本报讯 记者郑小龙 这次足协将国家队的长远规划定了在2014年,如果不发生意外的话,各级国字号球队将由土帅一统天下,短期内不会有任何“洋务运动”。另外,这次中国足协将一改过去与本土教练不签合同的尴尬,从合同和工资方面全面提升教练待遇,以增加国字号教练对本土精英的吸引力。 据悉,竞聘开始前,足协已经决定与竞聘成功者签订一个长期合同 国家队主帅职务到2014年巴西世界杯结束,国奥则到2012年伦敦奥运会结束 。签订如此长期的合同,足协的出发",新帅 出炉 薪酬 曝光 年薪 50 集训 每天 津贴 千元 本报讯 郑小龙 这次 足协 国家队 长远规划 2014 发生意外 的话 各级 国字号 球队 土帅 一统天下 短期内 不会 任何 洋务运动 另外 这次 中国足协 改过去 本土 教练 签合同 尴尬 合同 工资 方面 全面 提升 教练 待遇 增加 国字号 教练 本土 精英 吸引力 据悉 竞聘 开始 足协 已经 决定 竞聘 成功者 签订 长期 合同 国家队 主帅 职务 2014 巴西 世界杯 结束 国奥 2012 伦敦 奥运会 结束 签订 如此 长期 合同 足协 出发
3,教育,"8年前为养家出门打工 27岁孝子高分考进湖大 江西小伙子文兵,8年前因为养家放弃了上大学的机会;为了梦想,如今他再度捧起书本,用一年的时间复习,并考上湖北大学。昨日,迟迟才来湖大报道的文兵说:“为了家庭,母亲并不支持我上大学,因此我很矛盾,觉得亏欠她很多。”谈起母亲,他流泪满面。 19岁放弃上大学出门打工 文兵家在江西平乡县,家里只有年迈的母亲和一个妹妹。母亲多年来一直身体不好,妹妹现在山东大学读大二,自父亲去世后,他就成为了家里的顶梁柱。 2001年,文兵参加高考,考上当地一所高",年前 养家 出门 打工 27 孝子 高分 考进 湖大 江西 小伙子 文兵 年前 养家 放弃 大学 机会 为了 梦想 如今 再度 捧起 书本 一年 时间 复习 考上 湖北 大学 昨日 迟迟 湖大 报道 文兵 为了 家庭 母亲 支持 大学 因此 矛盾 觉得 亏欠 很多 谈起 母亲 流泪 满面 19 放弃 大学 出门 打工 兵家 江西 平乡县 家里 只有 年迈 母亲 妹妹 母亲 多年 一直 身体 不好 妹妹 现在 山东大学 大二 父亲 去世 成为 家里 顶梁柱 2001 文兵 参加 高考 考上 当地 一所
1,科技,"配18-200mm防抖镜头 佳能500D套机7850元 中关村在线数码相机行情报道 佳能E0S 500D是一款拥有1500万像素成像能力,使用DIGIC4图像处理器,拥有3英寸92万像素液晶屏,以及1080P高清摄像功能的入门级数码单反相机。今日笔者在市场上了解到,搭配有18-200mm镜头的500D套机,价格为7850元,含发票、金士顿4G卡、名牌备用电池、相机包、贴膜。 编辑观点: 无论是1500万的超高像素,92万像素LCD屏幕,还是在顶级机身中才能找到的1080P摄像功能,可以说佳能",18 200mm 防抖 镜头 佳能 500D 套机 7850 中关村 在线 数码相机 行情 报道 佳能 E0S 500D 一款 拥有 1500 像素 成像 能力 使用 DIGIC4 图像 处理器 拥有 英寸 92 像素 液晶屏 1080P 高清 摄像 功能 入门级 数码 单反相机 今日 笔者 市场 了解 搭配 18 200mm 镜头 500D 套机 价格 7850 发票 金士顿 4G 名牌 备用 电池 相机包 贴膜 编辑 观点 无论是 1500 高像素 92 像素 LCD 屏幕 还是 顶级 机身 才能 找到 1080P 摄像 功能 可以 佳能
3,教育,"清华等五所名校2010年将合作开展自主招生 新华网上海10月19日电 据19日来自上海交通大学招生办公室的消息:上海交通大学、中国科学技术大学、西安交通大学、南京大学、清华大学 按笔画为序 等5所著名高校决定,在2010年自主选拔录取中开展合作,为考生提供更优质的服务,更加公平、科学、高效地选拔优秀人才。 自2003年起,教育部在部分重点大学进行自主选拔录取 即自主招生 试点工作,这对引导中学推进素质教育、选拔创新型人才、落实高校办学自主权等起到了积极的促进作用,已得到社会各界的",清华 五所 名校 2010 合作 开展 自主 招生 新华网 上海 10 19 日电 19 来自 上海交通大学 招生 办公室 消息 上海交通大学 中国 科学技术 大学 西安交通大学 南京大学 清华大学 笔画 为序 著名 高校 决定 2010 自主 选拔 录取 开展 合作 考生 提供 优质 服务 更加 公平 科学 高效 选拔 优秀人才 2003 教育部 部分 重点 大学 自主 选拔 录取 自主 招生 试点工作 引导 中学 推进 素质教育 选拔 创新型 人才 落实 高校 办学 自主权 起到 积极 促进作用 得到 社会各界
3,教育,"讲述:谁说90后娇娇女不能适应海外生活 本文选自韩梅的新浪博客,点击此处查看原文。 中秋节临近了,邮箱中收到很多祝福的信件,都是曾经在西岸的帮助和指导下顺利出国读书的同学发来的。她们讲述在中秋节安排的各种活动。许多同学的E-mail字里行间都充满着思乡之情,看过之后,我的心里也有一种酸酸的感觉。 当看到一个来自澳洲小丫头Lisa的来信时,情绪便好了很多。在信中她告诉我,中秋节快到了,虽然有点想家,不能像每年一样和父母一起吃月饼、赏月亮,但是在澳洲她也一样能快乐的过中秋节。 一",讲述 90 娇娇女 不能 适应 海外 生活 文选 自韩梅 新浪 博客 点击 此处 查看 原文 中秋节 临近 邮箱 收到 很多 祝福 信件 曾经 西岸 帮助 指导 顺利 出国 读书 同学 发来 她们 讲述 中秋节 安排 各种 活动 许多 同学 mail 字里行间 充满 思乡 之情 看过 之后 心里 一种 酸酸的 感觉 看到 来自 澳洲 小丫头 Lisa 来信 情绪 很多 信中 告诉 中秋节 快到 虽然 有点 想家 不能 每年 一样 父母 一起 月饼 月亮 澳洲 一样 快乐 中秋节
2,财经,"鹏华基金注册LOF乐富专家品牌 推轻松理财 全景网2月4日讯 凭借在LOF乐富基金领域丰富的实战管理经验,近期鹏华基金正在全力打造LOF乐富专家品牌。据了解,鹏华基金目前已经申请LOF乐富专家的商标注册。 “乐富”,即LOF的音译,鹏华基金将其诠释为一种简单轻松的投资理念,是希望投资者能够快乐地享受财富增值。 作为较早推出LOF乐富基金的基金管理公司之一,鹏华基金在LOF乐富基金方面具有丰富的实战管理经验,目前是国内管理LOF基金最多的基金公司,旗下已经拥有6只LOF乐富基金,包",鹏华 基金 注册 LOF 乐富 专家 品牌 轻松 理财 全景网 日讯 凭借 LOF 乐富 基金 领域 丰富 实战 管理 经验 近期 鹏华 基金 正在 全力 打造 LOF 乐富 专家 品牌 了解 鹏华 基金 目前 已经 申请 LOF 乐富 专家 商标注册 乐富 LOF 音译 鹏华 基金 诠释 一种 简单 轻松 投资 理念 希望 投资者 能够 快乐 享受 财富 增值 作为 推出 LOF 乐富 基金 基金 管理 公司 之一 鹏华 基金 LOF 乐富 基金 方面 具有 丰富 实战 管理 经验 目前 国内 管理 LOF 基金 最多 基金 公司 旗下 已经 拥有 LOF 乐富 基金
3,教育,"托福阅读:应该屏弃的六大不良习惯 如果你想彻底的提高自己的英文阅读速度,一定要改掉以下这些可能在你身上发生的阅读习惯: 1。逐字阅读 ---应该采用意群阅读法。 2。回读 ----阅读讲究一气呵成,不要遇到生词,难点就又从头读。容易割裂句子之间的语义关系。 3。指读。 用手,笔指着书一行行读。 4。出声阅读。 5。晃头读。 更多信息请访问:新浪托福频道 托福论坛 托福博客圈 特别说明:由于各方面情况的不断调整与变化,新浪网所提供的所有考试信息仅供参考,敬请考生以权威部门",托福 阅读 应该 屏弃 六大 不良习惯 彻底 提高 自己 英文 阅读 速度 一定 改掉 以下 这些 可能 身上 发生 阅读 习惯 逐字 阅读 --- 应该 采用 意群 阅读 回读 ---- 阅读 讲究 一气呵成 不要 遇到 生词 难点 从头 容易 割裂 句子 之间 语义 关系 指读 用手 指着 一行行 阅读 晃头 信息 访问 新浪 托福 频道 托福 论坛 托福 博客 特别 说明 由于 方面 情况 不断 调整 变化 新浪网 提供 所有 考试 信息 仅供参考 敬请 考生 权威部门
2,财经,"5月基金经理变动23人次 证券时报记者 程俊琳 本报讯 据天相统计,5月共有23则基金经理变动公告,涉及14家公司,相比过去的4个月,5月这一数据是今年以来的高峰。 前4个月分别出现了17起、12起、19起以及14起基金经理变动。自4月1日《基金经理注册登记规则》实施以后,4月份基金经理变动率为今年以来的低谷。5月基金经理这一变动数值,再次让基金经理变动问题浮出水面。 公开资料显示,宝盈、泰达荷银、华安、融通等多家公司都在5月发布了基金经理变动公告。值得注意的是",基金 经理 变动 23 人次 证券时报 程俊琳 本报讯 据天 统计 共有 23 基金 经理 变动 公告 涉及 14 公司 相比 过去 数据 今年以来 高峰 分别 出现 17 12 19 14 基金 经理 变动 基金 经理 注册 登记 规则 实施 以后 月份 基金 经理 变动率 今年以来 低谷 基金 经理 这一 变动 数值 再次 基金 经理 变动 问题 浮出 水面 公开 资料 显示 宝盈 泰达 荷银 华安 融通 多家 公司 发布 基金 经理 变动 公告 值得注意
1,科技,"福布斯:美国最佳大企业400强 导语:《福布斯》网络版周一根据销售额、利润涨幅、负债对资本总额比率、赢利前景和股票回报率等标准评出了2008年美国最佳大企业400强。 今年,由于经济低迷,企业销售额涨幅普遍放缓,净利润下滑,有些大企业甚至出现赤字。股票回报率也欠佳,分析师纷纷调低企业赢利预期。因此,在最后的筛选中,把评估标准重点放在企业债务对资本总额比率这一指标上。以下为上榜企业的5年总回报率、销售额和净利润排名前十名: 5年总回报率排名: 1. 西南能源,5年总回报",福布斯 美国 最佳 企业 400 导语 福布斯 网络版 周一 根据 销售额 利润 涨幅 负债 资本 总额 比率 赢利 前景 股票 回报率 标准 评出 2008 美国 最佳 企业 400 今年 由于 经济 低迷 企业 销售额 涨幅 普遍 放缓 净利润 下滑 有些 企业 甚至 出现 赤字 股票 回报率 欠佳 分析师 纷纷 调低 企业 赢利 预期 因此 最后 筛选 评估 标准 重点 放在 企业 债务 资本 总额 比率 这一 指标 以下 上榜 企业 回报率 销售额 净利润 排名 前十名 回报率 排名 西南 能源 回报
