label,category,text,source_file
3,教育,"2010考研结束 广大考生何去何从 2010年考研在紧张中顺利的结束了,备战于2010的考生亦获得阶段性的解脱。坚持到最后并从考场上走出来的你们,相信自有一番收获。繁忙的备考状态随着考试结束而暂告段落,放松下来,心中亦有诸多忐忑不安。紧张过后,忐忑之中,广大考生将何去何从? 在紧张的备考状态结束以后,突然地放松有些考生难免会有些许茫然和不知所措,对于考试结果的担忧中亦很难真正的放松,而且就业的压力就在眼前。面对如此多的问题与压力,广大考生应该如何应对? 在放松之余,广大考",314296.txt
0,体育,"米利甘未起程前往申花 澳队透成交价绝没250万美元 新浪体育讯 北京时间2月2日,尽管国内有消息传出“前澳大利亚国奥队队长马克-米利甘将抵达上海”,但是经过新浪体育在澳大利亚方面的了解,证实澳超纽卡斯尔喷射队全能型后卫马克-米利甘,今日尚未离开澳大利亚前往上海,当然也未能与上海申花会合并完成加盟事宜。另外,尽管对方坚决不肯透露米利甘加盟申花的相关费用,但是经过再三努力,澳大利亚方面还是表示最终的成交价钱绝对小于外界传闻的250万美金。 外电多次报道米利甘加盟申花 1月初,不少媒体相继报道",68033.txt
2,财经,"深圳私募跌停板抢筹举牌 押宝ST天目重组 长江商报消息 重组才告吹的 ST天目又遭到了深圳私募诚汇投资的举牌。7月27日,诚汇投资从二级市场一举增持 ST天目693万股,占其总股本的5.69%,超过5%举牌线,并称未来12个月内可能继续增持。受此消息刺激, ST天目昨日一字涨停,报10.82元。 深圳私募跌停板抢筹 重组刚告吹的 ST天目27日披露,公司接到股东诚汇投资企业 有限合伙 的通知称,该公司于7月26日通过上交所证券交易系统集中竞价交易增持了公司693万股,占公司总股",816934.txt
3,教育,"何时高考能告别五花八门的“减压” 一年一度的高考来临之前,老师、家长们都在忙什么?恐怕非“减压”莫属:饮食减压、运动减压、冥想减压、音乐减压......种种高招、妙招、奇招、怪招,能想到的全用上了,真是五花八门、无奇不有。 高考之后呢?还得减压。等成绩公布、填报志愿......此前的紧张恐惧,被紧随其后的焦虑不安所代替。家长们还要采取旅游减压、娱乐减压等种种措施,对孩子们进行心理疏导。 高考给孩子们带来的心理压力究竟有多大?我这个1988年参加高考的老考生有切身的体会:",302495.txt
1,科技,"真才基重组大唐系开局 人保15亿入股大唐移动 在唐如安“下课”后立刻释放人保15亿入股消息 唐如安刚刚出走,大唐集团掌门人真才基的重组行动迅速展开,而第一颗棋子已经落定 昨天,中国人民保险公司15亿元正式入股大唐移动。 13%股权早已暗许人保 昨天,大唐电信集团和人保集团在北京签署了股权合作意向协议。根据这一协议,人保集团旗下中国人民财产保险股份有限公司将投入15亿元入股大唐电信科技产业集团旗下大唐移动。人保集团总裁吴焰表示,这是保险资金对通讯产业大规模投资的“第一单”。 记者了解",626518.txt
2,财经,"华安基金6000万元自购基金 华安基金公司已于9月4日完成此轮申购的第二次下单。至此,华安基金此轮6000万元自购旗下基金已快速完成。 据悉,华安基金9月4日申购的2只基金为华安宏利1200万元,华安宝利配置1800万元。此前,该公司已于8月24日申购了华安宏利1200万元,华安中小盘1800万元。 据介绍,这也是继2008年华安基金斥资4200万元分次等额申购旗下4只偏股型基金后,又一次运用公司固有资金投资旗下基金。 徐国杰 已有_COUNT_条评论 我要评论",807803.txt
2,财经,"社保基金抄底暴赚后离场 荆楚网消息 楚天金报 随着2008年上市公司年报披露,基金2009年的资产配置路线图近乎全面曝光。从已公布的年报来看,基金对上市公司“副业”资产研究颇深,对热点题材概念的个股的配置毫不手软。 记者统计,去年四季度,江苏国泰、华星化工、长春高新、中牧股份、中铁二局、川投能源、北斗星通等十多只此类概念股均有基金新进建仓。 抄底基金暴赚 以拥有当今A股最炙手可热的概念 新能源锂电池 的江苏国泰为例,去年四季度,该公司有四只新基金抄底建仓,中信",804840.txt
1,科技,"性价比进一步提升 惠普CQ40本再降200 中关村在线深圳笔记本频道 2009年11月25日,实用型的双核本惠普CQ40-609TX VU485PA 在市场上的报价为4299元,与上市时相比下跌了200元。这款本本采用了45纳米的奔腾双核T4300处理器,搭载G 103M独显,这次价格下调后性价比提升了不少。 惠普CQ40-609TX VU485PA 采用了全新的黑晶Imprint时尚涂层和亮银金属质感掌托设计,同时配以柔和的线条处理,让整机显得时尚大方,同时也不失稳重;搭载14",615576.txt
1,科技,"54名法官研讨人肉搜索第一案如何判 本报北京7月18日电 记者 何春中 记者今天从北京市朝阳区人民法院获悉,继“人肉搜索第一案”在京三度开审后,北京朝阳法院日前召开高级法官联席会议,54名高级法官就“人肉搜索第一案”展开热烈研讨。 “人肉搜索第一案”又被称为“网络暴力第一案”。该案中的北京女白领姜岩于2007年12月29日从24层的家中纵身跳下。在自杀之前,她写下“死亡博客”,记载了她自杀前的心路历程,并提及丈夫王菲的姓名、工作单位地址等信息。 据媒体报道,大旗网曾于20",534000.txt
1,科技,"网尚宣布投资10亿元建设iMoive影城视听馆 新浪科技讯 6月9日下午消息,网尚集团宣布与四川湖山电器有限责任公司和上海新华传媒连锁有限公司签订了iMoive影城视听馆市场推广框架合作协议,总投资10亿人民币。 据介绍,未来3年网尚集团将以直营、合营、特许加盟的方式将投入约50亿元人民币在全国建立1000家iMoive影城视听馆,此次与湖山电器和上海新华传媒的合作签约是网尚集团总体战略布局的一部分。 预计在合作期间,在华东地区开设25家以上的iMovie影城 视听馆直营店,在全国音",577093.txt
0,体育,"足球场离奇悲剧! 杀人的球门令12岁男孩丧生 图 新浪体育讯 在刚过去的这个周末,英国一名12岁男孩的球场悲剧引发媒体关注,《太阳报》、《邮报》都报道了这件事,一个突然倒下的球门令这名男孩不幸丧生。 上周五在威尔士中部的凯斯维斯,一群男孩在当地一个球场踢足球,突然间一侧的球门倒下,砸中了这个名叫卡西-布里塞的12岁男孩,卡西虽然被救护直升机紧急送到医院抢救,但最终未能避免悲剧发生,他因为头部受伤而不治身亡。 这块球场隶属于当地政府的理事会,侦探伊安-安德鲁斯介绍情况说:“一群孩子在踢足",51293.txt
1,科技,"高倍变焦数码相机龙虎榜 一台好的高倍变焦相机,一般具备比较高段的变焦功能、光学防抖,功能范围广泛,手动功能给摄影带来更多乐趣。 而且现在的厂家挖空心思的给这种机型加入了更多的“含金量”,比如说智能功能,高清摄像等,对于家庭用户来说更实用。 今天就要推荐几款在市场上比较受欢迎的高倍变焦DC。 柯达Z1015 1000万像素,15倍光学变焦的Z1015IS是在近期刚刚登场的新型号,采用德国施耐德专业打造的15倍光学变焦镜头,施耐德镜头已经有近百年历史,是目前世界最",504915.txt
0,体育,"卢比奥未来去向变数无穷 国王为追他或弃头号球星 新浪体育讯 北京时间9月7日消息,据《萨克拉门托蜜蜂报》报道,虽然里基-卢比奥已经和巴塞罗那签约两年内都基本无望来NBA打球了,但“西班牙金童”依然没有离开国王的视线。 其实09年选秀前国王一直都有严肃考虑用4号签挑选卢比奥,但就是因为合同买断等纠葛导致他们最终谨慎起见选了泰雷克-埃文斯。不过埃文斯归根结底还是更像得分后卫,虽然突破杀伤力极强但还是无法填补国王控球后卫的真空,在孟菲斯大学埃文斯虽然场均有3.9次助攻却同时有3.6个失误。",89011.txt
3,教育,"四川2011年高校艺考启动 用探测仪严管作弊 我省2011年美术类专业报名考试将于明日开始,其他专业类别将在春节后陆续展开。记者昨日从省教育考试院了解到,我省2011年普通高等学校艺术、体育类专业招生报名工作已圆满结束。全省艺术、体育专业报名人数共68775人,比2010年增加5024人,增幅为7.9%,增幅进一步趋缓。 据省考试院相关负责人介绍,根据不同专业的特点,在艺术专业面试中将对主考教师采取临时随机抽取考室、不定期调整考室、使用计算机评卷管理系统等办法,切实加强管理。要求所",305840.txt
0,体育,"短道男子接力中国犯规被取消成绩 韩国获3连冠 新浪体育讯 北京时间2月2日消息,在刚刚结束的亚冬会男子短道速滑5000米接力决赛中,中国队与韩国队展开了惊心动魄的争夺,最终由于体力不支,中国队第二个冲过终点,但却被判犯规取消了成绩,韩国队实现三连冠。至此,本届亚冬会8枚短道速滑金牌,中韩各分4枚。 在男子5000米接力中,中国队的小伙子们将向韩国队发起冲击,在小组赛里中国队成绩是6分51秒864,这要稍好于韩国队,不过韩国队在小组赛中有所保留,所以决赛里中国队要想夺金并非易事。 决",126542.txt
2,财经,"央行上海总部:正查证HD90百元假币事件 近日互联网上流传,一批仿真度极高的百元假钞流入全国各省市,并能躲过验钞机识别。央行上海总部向 《每日经济新闻》表示,央行已经在查证这一情况,并在等待受访相关部门就假钞事件的情况做出回复。 每经记者 马骏? 发自上海 近日互联网各大论坛上流传,一批仿真度极高的百元假钞流入全国各省市。该消息已经引起了有关部门的注意。昨日,记者从央行上海总部了解到,央行留意到了网上的传言,并且已经同各银行业务部门进行联系和沟通,查证这一情况。眼下央行正等待相",799336.txt
